molecule_chembl_id,canonical_smiles,standard_value,pIC50
CHEMBL113863,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCCCCC(=O)O)nc21,1000.0,6.0
CHEMBL113900,CC(C)N(CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1)C(C)C,250.0,6.6020599913279625
CHEMBL113901,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/C(C)N(C)C,1309010.655,2.8830568183928102
CHEMBL113902,C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,1880813.6925000001,2.7256542221670665
CHEMBL113985,COc1cc(NC(=O)/C=C/CN2CCOCC2)cc2c(Nc3cccc(Br)c3)c(C#N)cnc12,1351572.4400000002,2.869160672533389
CHEMBL113996,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,3402041.2325000004,2.4682604270730355
CHEMBL114073,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/C(C)N1CCOCC1,2655439.9499999997,2.575863515249745
CHEMBL114392,C=C(CN1CCOCC1)C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,542203.364,3.265837792247778
CHEMBL114446,COc1cc2ncc(C(N)=O)c(Nc3cccc(Br)c3)c2cc1OC,15135.61,4.820000071285178
CHEMBL114490,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,581762.105,3.2352545713759824
CHEMBL114496,COc1cc2ncc(C#N)c(Nc3cccc(SC)c3)c2cc1OC,758.58,6.119998611678231
CHEMBL114550,COc1cc(N)c2oc(-c3cccc(N)c3)cc(=O)c2c1,100000.0,4.0
CHEMBL114568,Nc1ccc(-c2cc(=O)c3ccc(O)c(N)c3o2)cc1,100000.0,4.0
CHEMBL114578,Nc1ccc(-c2cc(=O)c3c(O)ccc(N)c3o2)cc1,100000.0,4.0
CHEMBL114593,COCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,192779.716,3.7149386638600648
CHEMBL114728,CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN(C)C,401269.9275,3.3965633865163154
CHEMBL114814,Nc1ccc(-c2cc(=O)c3c(N)c(O)c(N)cc3o2)cc1,100000.0,4.0
CHEMBL115102,Nc1cccc(-c2cc(=O)c3cc(N)c(O)cc3o2)c1,100000.0,4.0
CHEMBL115103,Nc1cccc(-c2cc(=O)c3cc(N)ccc3o2)c1,100000.0,4.0
CHEMBL115187,CCCN(CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1)CCC,129.70499999999998,6.887043281968696
CHEMBL115220,O=C(Cc1ccc2ccccc2c1)Nc1cc(C2CC2)n[nH]1,10000.0,5.0
CHEMBL115397,COc1ccc(N)c2oc(-c3ccc(N)cc3)cc(=O)c12,100000.0,4.0
CHEMBL115440,COCCOCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,186751.952,3.7287348500833897
CHEMBL115519,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3cc(Cl)ccc3s2)c1O,43769.095,4.358832433066334
CHEMBL115601,Nc1ccc(-c2cc(=O)c3cc(N)c(O)c(N)c3o2)cc1,100000.0,4.0
CHEMBL115745,COc1cc2ncnc(NCc3ccccc3)c2cc1O,56.0,7.251811972993799
CHEMBL115895,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2NC(C)=O)c1O,14619.404999999999,4.835070302513255
CHEMBL116012,CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,2587833.8475,2.587063611090799
CHEMBL116051,Nc1ccc(-c2cc(=O)c3c(O)c(N)ccc3o2)cc1,100000.0,4.0
CHEMBL1161234,COc1cc(/C=C(\C#N)C(N)=O)cc(SCCCC(=O)O)c1O,47863.01,4.319999993033794
CHEMBL1161236,COc1cc(C=C(C#N)C#N)cc(SCC(=O)O)c1O,53703.18,4.2699999970646445
CHEMBL116308,O=[N+]([O-])c1cccc2ncnc(Nc3cccc(Br)c3)c12,355.0,6.449771646944906
CHEMBL116353,COc1cc(N)c2oc(-c3ccc(N)cc3)cc(=O)c2c1,100000.0,4.0
CHEMBL116423,Cc1cc(C=C(C#N)C#N)cc(O)c1O,35564.875,4.448978713379898
CHEMBL116525,CC#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,48188.0775,4.31706039986182
CHEMBL116547,COc1cc(/C=C(\C#N)C(=O)c2ccc(O)c(O)c2)cc(CSCc2ccccc2)c1O,2416.6666666666665,5.616783248148669
CHEMBL116595,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2)c1O,3339.6220000000003,5.476302686662789
CHEMBL116748,O=[N+]([O-])c1ccc2c(NCc3ccccc3)ncnc2c1,5900.0,5.229147988357855
CHEMBL116853,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)C#CCN(C)C,22570.260000000002,4.646463438001772
CHEMBL116857,COc1cc(NC(=O)/C=C/CN(C)C)cc2c(Nc3cccc(Br)c3)c(C#N)cnc12,722173.4624999999,3.1413584745100858
CHEMBL116919,COc1ccc(CNc2ncnc3ccccc23)cc1,10000.0,5.0
CHEMBL1169856,Cc1ccc(C2=NN(C(N)=S)C(c3ccccc3F)C2)cc1C,5190.0,5.284832642151542
CHEMBL1169870,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(Cl)cc1,8150.0,5.088842391260023
CHEMBL1170278,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1cccc2ccccc12,3880.0,5.411168274405792
CHEMBL1170459,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc2ccccc2c1,5760.0,5.239577516576788
CHEMBL117055,CCOc1ccc2nc(SCc3cc(/C=C(\C#N)C(N)=O)cc(OC)c3O)sc2c1,133500.0,3.8745187342994063
CHEMBL1171273,COc1ccccc1/C=C/C(=O)OCCn1c([N+](=O)[O-])cnc1C,32000.0,4.494850021680094
CHEMBL1171638,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccccc1Cl,21480.0,4.667965722972482
CHEMBL1171792,Cc1ccc(Br)c2c(C#N)cc(C(=O)C3CC3)n12,85.0,7.070581074285707
CHEMBL1171822,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(C)cc1,19320.0,4.713992877920526
CHEMBL1171837,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,1000.0,6.0
CHEMBL1172418,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1Cl,24150.0,4.617082864912469
CHEMBL1172419,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1,28690.0,4.542269451754001
CHEMBL1172573,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(F)cc1,6270.0,5.202732459169283
CHEMBL1172602,COc1cc(OC)cc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(C)=O)c1,25470.0,4.593971055036385
CHEMBL1172603,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(F)cc1,15560.0,4.80799040734633
CHEMBL1172773,C=CC(=O)Nc1ccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)cc1,5041.0,5.297483302561849
CHEMBL1172781,OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12)c1ccccc1,3016.285714285714,5.520527522795422
CHEMBL1172802,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(F)cc1,4120.0,5.3851027839668655
CHEMBL1172803,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(Cl)cc1,3620.0,5.441291429466834
CHEMBL1172823,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(F)cc1,8920.0,5.049635145623877
CHEMBL1172843,C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,22.0,7.657577319177793
CHEMBL1172855,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(Br)cc1,10060.0,4.997402019280091
CHEMBL1172877,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccccc1F,26740.0,4.572838597074035
CHEMBL1172878,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccccc1Cl,20810.0,4.681727919788373
CHEMBL1172915,COc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(N)=S)cc1,5740.0,5.241088107602026
CHEMBL1172916,Cc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(N)=S)cc1,7380.0,5.131943638176958
CHEMBL1172917,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Br)cc1,6850.0,5.164309428507575
CHEMBL1172947,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccccc1Br,24320.0,4.614036429399302
CHEMBL1172950,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1cccc([N+](=O)[O-])c1,14530.0,4.837734385701978
CHEMBL1172951,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1cccc(F)c1,12420.0,4.905878404159439
CHEMBL1172957,NS(=O)(=O)c1ccc(Nc2nc(N3CCOCC3)nc3[nH]cnc23)cc1,10000.0,5.0
CHEMBL1172980,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Cl)cc1,7320.0,5.135488918941608
CHEMBL1173014,COc1cccc(/C=C/C(=O)OCCn2c([N+](=O)[O-])cnc2C)c1,13870.0,4.857923538926715
CHEMBL1173022,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(Cl)cc1,19730.0,4.704872914747809
CHEMBL1173023,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(Br)cc1,20610.0,4.685922008220787
CHEMBL1173105,COc1cc(OC)cc(C2CC(c3ccc(C)c(C)c3)=NN2C(C)=O)c1,17310.0,4.7617029321246065
CHEMBL1173191,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc([N+](=O)[O-])cc1,10640.0,4.9730583720409705
CHEMBL1173192,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(O)cc1,11270.0,4.948076083953893
CHEMBL1173193,COc1ccc(C2CC(c3ccc(Br)c(Br)c3)=NN2C(N)=S)cc1,8090.0,5.092051478387727
CHEMBL117324,COC[C@@H]1CCCN1CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,75076.51,4.124495924156316
CHEMBL1173248,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Cl)cc1,16140.0,4.7920964696139485
CHEMBL1173249,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(F)cc1,18350.0,4.7363639314118915
CHEMBL1173250,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccccc1Br,10970.0,4.959793372425289
CHEMBL1173251,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccccc1Cl,12260.0,4.911509529817604
CHEMBL117326,C=C(CN(C)C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,140424.44499999998,3.85255728391195
CHEMBL1173262,Cc1ccc(C2CC(c3ccc(Br)c(Br)c3)=NN2C(N)=S)cc1,9830.0,5.007446482167865
CHEMBL1173319,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(C)cc1,17490.0,4.757210190521324
CHEMBL1173324,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccccc1F,13370.0,4.873868592738016
CHEMBL1173397,COc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2C(C)=O)cc1,15240.0,4.8170150329964185
CHEMBL1173398,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccccc1,20040.0,4.698102282804792
CHEMBL1173454,Cc1ccc(C2=NN(C(N)=S)C(c3ccc([N+](=O)[O-])cc3)C2)cc1C,3060.0,5.514278573518419
CHEMBL1173455,Cc1ccc(C2=NN(C(N)=S)C(c3ccc(F)cc3)C2)cc1C,830.0,6.080921907623926
CHEMBL1173456,Cc1ccc(C2=NN(C(N)=S)C(c3ccc(Cl)cc3)C2)cc1C,1360.0,5.866461091629782
CHEMBL1173457,Cc1ccc(C2=NN(C(N)=S)C(c3ccc(Br)cc3)C2)cc1C,2170.0,5.66354026615147
CHEMBL1173601,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1Br,6430.0,5.191789027075778
CHEMBL1173602,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1Cl,7280.0,5.137868620686962
CHEMBL1173651,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(Br)cc1,3240.0,5.489454989793388
CHEMBL1173652,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccccc1,7830.0,5.106238237942057
CHEMBL1173653,Cc1ccc(/C=C/C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,8110.0,5.090979145788844
CHEMBL1173655,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,30.953176991150443,7.509294768972927
CHEMBL1173665,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1F,6560.0,5.1830961606243395
CHEMBL1173666,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc([N+](=O)[O-])cc1,7780.0,5.109020403010311
CHEMBL1173667,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(O)cc1,5270.0,5.278189384787453
CHEMBL1173680,COc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(C)=O)cc1,17190.0,4.764724123312948
CHEMBL1173688,Cc1ccc(C2=NN(C(N)=S)C(c3ccccc3Br)C2)cc1C,4210.0,5.375717904164332
CHEMBL1173713,COc1ccc(/C=C/C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,10850.0,4.964570261815452
CHEMBL1173714,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(C(C)C)cc1,6820.0,5.166215625343521
CHEMBL1173718,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(-c2ccccc2)cc1,620.0,6.207608310501746
CHEMBL1173783,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(OCc2ccccc2)cc1,1270.0,5.896196279044043
CHEMBL1173789,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccccc1[N+](=O)[O-],25000.0,4.6020599913279625
CHEMBL1173794,Cc1ccc(C2=NN(C(N)=S)C(c3ccccc3Cl)C2)cc1C,3870.0,5.412289034981089
CHEMBL1173813,Cc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2C(N)=S)cc1,340.0,6.468521082957745
CHEMBL1173814,COc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2C(N)=S)cc1,70.0,7.154901959985743
CHEMBL1173815,Cc1ccc(C2=NN(C(N)=S)C(c3ccc(O)cc3)C2)cc1C,130.0,6.886056647693163
CHEMBL1173816,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Br)cc1,18450.0,4.734003629504921
CHEMBL117554,Clc1ccc(CNc2ncnc3ccccc23)cc1,7000.0,5.154901959985743
CHEMBL117696,O=[N+]([O-])c1cccc2c(NCc3ccccc3)ncnc12,10000.0,5.0
CHEMBL117697,COc1cccc(Nc2ncnc3ccccc23)c1,842.0,6.0746879085003505
CHEMBL117710,Brc1cccc(Oc2ncnc3ccccc23)c1,756.0,6.121478204498794
CHEMBL117711,c1cncc(Nc2ncnc3ccccc23)c1,1000.0,6.0
CHEMBL117804,c1ccc(CCNc2ncnc3ccccc23)cc1,4100.0,5.3872161432802645
CHEMBL117988,Nc1cccc2c(NCc3ccccc3)ncnc12,10000.0,5.0
CHEMBL118000,N#Cc1cnc2ccc(NC(=O)/C=C/CN3CCOCC3)cc2c1Nc1ccc(F)c(Cl)c1,459900.21800000005,3.3373363845634385
CHEMBL118109,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3s2)c1O,22913.6525,4.639905677542979
CHEMBL118130,Oc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,253.0,6.596879478824182
CHEMBL118205,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3o2)c1O,7262.0175,5.138942708859608
CHEMBL118258,CN1CCC(O)(c2cn(-c3ccnc(NC4CCCC4)n3)c(-c3cccc(C(F)(F)F)c3)n2)CC1,10000.0,5.0
CHEMBL118321,COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2C(=O)O)c1O,25485.82,4.593701388532168
CHEMBL118482,Brc1cccc(Nc2cnnc3ccccc23)c1,10000.0,5.0
CHEMBL118904,O=[N+]([O-])c1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,50135.0,4.299858980722581
CHEMBL119000,O=[N+]([O-])c1ccc2ncnc(NCc3ccccc3)c2c1,10000.0,5.0
CHEMBL119033,COc1cccc2ncnc(Nc3cccc(Br)c3)c12,139.0,6.856985199745905
CHEMBL119156,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccn2)c1O,11947.11,4.922737137631813
CHEMBL119242,O=[N+]([O-])c1cccc2c(Nc3cccc(Br)c3)ncnc12,10000.0,5.0
CHEMBL119432,Nc1cccc2ncnc(NCc3ccccc3)c12,10000.0,5.0
CHEMBL119708,O=[N+]([O-])c1cccc2ncnc(NCc3ccccc3)c12,8000.0,5.096910013008056
CHEMBL119758,Brc1cccc(Nc2nnnc3ccccc23)c1,1000.0,6.0
CHEMBL1198361,Brc1cccc(Nc2ncnc3cc4c(cc23)OCCCO4)c1,85.0,7.070581074285707
CHEMBL1198370,Brc1cccc(Nc2ncnc3cc4c(cc23)OCCO4)c1,14.55,7.8371370066780734
CHEMBL119923,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccc(Cl)cc2)c1O,16933.333333333332,4.771257542435743
CHEMBL119977,Clc1cccc(Nc2[nH]cnc3nnc(-c4ccccc4)c2-3)c1,24.5,7.610833915635467
CHEMBL119982,Clc1cccc(Nc2[nH]nc3ncnc(NCc4ccccc4)c23)c1,1185.0,5.926281649653877
CHEMBL119987,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2C(=O)O)c1O,22104.4875,4.655519549905459
CHEMBL1200558,CC[C@H](C)[C@H](N)C1=N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H]2CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC)CS1,5377.0,5.2694599635228805
CHEMBL1200679,[Cl-].[Cl-].[Zn+2],2188.4,5.659873293894568
CHEMBL120069,Cc1cccc(Nc2[nH]cnc3nnc(Nc4cccc(Cl)c4)c2-3)c1,140.0,6.853871964321762
CHEMBL120077,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(F)c3)c1C2,100000.0,4.0
CHEMBL1201179,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.O,30.185714285714287,7.520198542961944
CHEMBL120185,CN1CCN(c2ccc3c(n2)nc(-c2ccc(F)cc2)n3-c2ccnc(NC3CCCC3)n2)CC1,9350.0,5.029188389127482
CHEMBL1202061,CCOC(=O)C(=O)Oc1ccc(-c2c(C(=O)OCC)oc3cc(O)cc(O)c3c2=O)cc1.O=C(O)C(=O)O,1000.0,6.0
CHEMBL1202473,COc1cc2c(Nc3cc(O)c(C)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,250.0,6.6020599913279625
CHEMBL1202477,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCN1CCN(C)CC1.Cl,95.0,7.022276394711152
CHEMBL1202478,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC/C=C/CN1CCCC1.Cl,95.0,7.022276394711152
CHEMBL120319,Clc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Br)c4)c23)c1,465.0,6.332547047110046
CHEMBL1203934,COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OC.Cl,227.36666666666667,6.643273205188514
CHEMBL1203935,CCOc1cc2ncnc(Nc3cc(F)cc(C(F)(F)F)c3)c2cc1OCC.Cl,1019.65,5.991548876427878
CHEMBL1203936,COc1cc2ncnc(Nc3cc(F)cc(C(F)(F)F)c3)c2cc1OC.Cl,557.6999999999999,6.253599355508439
CHEMBL1203937,CCOc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OCC.Cl,70.53333333333333,7.151605591356514
CHEMBL1203938,COc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OC.Cl,182.53333333333333,6.73865781525771
CHEMBL1203939,CCOc1cc2ncnc(Nc3ccccc3F)c2cc1OCC.Cl,55.370000000000005,7.256725476488066
CHEMBL1203940,CCOc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OCC.Cl,220.36666666666667,6.656854097558698
CHEMBL1204168,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC.Cl,71.42,7.146180154143237
CHEMBL1204199,CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC.Cl,27.203333333333333,7.565377876863731
CHEMBL1204261,CCOc1cc2ncnc(Nc3cccc(F)c3)c2cc1OCC.Cl,37.89,7.4214753947250065
CHEMBL1204262,CCOc1cc2ncnc(Nc3cccc(I)c3)c2cc1OCC.Cl,52.74666666666667,7.277804980466558
CHEMBL1204305,COc1cc2ncnc(Nc3cccc(I)c3)c2cc1OC.Cl,197.48333333333335,6.70446955090736
CHEMBL1204360,COc1cc2ncnc(Nc3ccccc3F)c2cc1OC.Cl,74.66666666666667,7.126873236385499
CHEMBL120564,COc1cc(C=C(C#N)C#N)cc(C)c1O,924698.7866666666,3.0339997122255653
CHEMBL120667,Cc1c(C)n(C)c2ncnc(Nc3cccc(Cl)c3)c12,450000.0,3.346787486224656
CHEMBL120703,CC(C)(C)OC(=O)Nc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,55000.0,4.259637310505756
CHEMBL120719,COc1cc(C=C(C#N)C#N)cc(CSCC(=O)O)c1O,66666.66666666667,4.176091259055681
CHEMBL120979,COc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,404.0,6.393618634889394
CHEMBL121190,Nc1[nH]cnc2nnc(Nc3cccc(Cl)c3)c1-2,17580.0,4.754981129262247
CHEMBL121260,Clc1cccc(Nc2[nH]nc3ncnc(Nc4ccccc4)c23)c1,542.0,6.266000713461613
CHEMBL12131,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,564.0,6.248720896016658
CHEMBL121405,OC1(c2nc(-c3ccc(F)cc3)c(-c3ccnc(NC4CCCCC4)c3)o2)CCNCC1,1550.0,5.809668301829708
CHEMBL121708,Nc1cc2ncnc(NCc3cccc(Br)c3)c2cn1,1000.0,6.0
CHEMBL121709,COc1ccccc1CNc1ncnc2cc(N)ncc12,100000.0,4.0
CHEMBL121796,Clc1cccc(Nc2[nH]cnc3nnc(NCc4ccccc4)c2-3)c1,5.0,8.301029995663981
CHEMBL121954,Oc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,2.5,8.602059991327963
CHEMBL121984,CN(C)c1ccc(CNc2ncnc3cc(N)ncc23)cc1,100000.0,4.0
CHEMBL122068,Nc1nc(N)c2c(Nc3cccc(Cl)c3)[nH]nc2n1,4610.0,5.336299074610352
CHEMBL122081,CC(=O)Nc1ccc(Nc2ncnc3cc(N)ncc23)cc1,10000.0,5.0
CHEMBL122132,Nc1cc2ncnc(Nc3ccccc3Br)c2cn1,240.0,6.619788758288394
CHEMBL1221512,CC[C@H](C)[C@@H](CO[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCS(C)(=O)=O)C(=O)OC(C)C)NC[C@@H](N)CS,3216.0,5.492683959923586
CHEMBL122168,Nc1cc2ncnc(Nc3cccnc3)c2cn1,10000.0,5.0
CHEMBL1221699,C=CC(=O)Nc1ccc2ncnc(Nc3ccccc3)c2c1,1.0,9.0
CHEMBL1221700,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(C(C)(C)C)cc3)c2c1,689.0,6.161780778092375
CHEMBL122182,Oc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,24.0,7.619788758288394
CHEMBL122243,Nc1ncnc2c1c(-c1ccccc1)nn2-c1ccccc1,800.0,6.096910013008056
CHEMBL122245,COc1ccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,13.5,7.8696662315049934
CHEMBL122260,CNC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,9700.0,5.013228265733755
CHEMBL122397,CCCCCCNC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,900.0,6.045757490560675
CHEMBL122411,COc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,765.0,6.116338564846382
CHEMBL122522,COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2)c1O,97365.2075,4.011596206264908
CHEMBL122534,Nc1cc2ncnc(Nc3ccccc3)c2cn1,250.0,6.6020599913279625
CHEMBL122721,CCCCCCCCCCCCCCNC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,27200.0,4.565431095965801
CHEMBL122785,O=S(=O)(O)c1cc(NCc2cc(O)ccc2O)ccc1O,10300.0,4.987162775294828
CHEMBL1229517,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,5024.0,5.298950369270861
CHEMBL1229592,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,3777.732361111111,5.4227688135422625
CHEMBL1230020,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,5000.0,5.301029995663981
CHEMBL123045,O=[N+]([O-])c1cc(NCc2cc(O)ccc2O)ccc1O,5400.0,5.267606240177031
CHEMBL123046,Oc1ccc(NCc2cc(O)ccc2O)cc1,41900.0,4.377785977033705
CHEMBL1230607,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,10000.0,5.0
CHEMBL1230609,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,3030.0,5.518557371497695
